ticker,date,open,high,low,close,volume
CVX,2020-01-01,115,116.62,114.44,116.62,9352334
CVX,2020-01-02,116.62,117.47,113.66,114.57,13051376
CVX,2020-01-03,114.57,116.91,113.85,116.85,10984720
CVX,2020-01-06,116.85,117.15,110.34,110.84,17945889
CVX,2020-01-07,110.84,114.42,110.22,113.82,10053257
CVX,2020-01-08,113.82,114.26,111.16,111.69,8332284
CVX,2020-01-09,111.69,111.87,110.45,110.75,10672881
CVX,2020-01-10,110.75,111.29,110.3,110.51,13615296
CVX,2020-01-13,110.51,112.98,109.66,112.07,5795733
CVX,2020-01-14,112.07,112.47,111.35,111.61,13937750
CVX,2020-01-15,111.61,111.71,110.36,111.19,5112340
CVX,2020-01-16,111.19,111.37,110.77,111.06,4447106
CVX,2020-01-17,111.06,111.92,110.25,111.6,8581570
CVX,2020-01-20,111.6,113.34,111.51,113.15,13689986
CVX,2020-01-21,113.15,113.24,112.91,113.02,12363832
CVX,2020-01-22,113.02,113.59,112.42,112.59,9307088
CVX,2020-01-23,112.59,113.33,110.89,111.34,6862483
CVX,2020-01-24,111.34,112.04,109.44,109.98,8043314
CVX,2020-01-27,109.98,111.44,109.91,110.51,3448808
CVX,2020-01-28,110.51,110.59,108.09,108.47,6184661
CVX,2020-01-29,108.47,112.57,108.14,112.4,10730751
CVX,2020-01-30,112.4,113.08,112.08,112.72,5620219
CVX,2020-01-31,112.72,113.2,110.63,110.68,12728949
CVX,2020-02-03,110.68,112.59,110.0,112.27,8996328
CVX,2020-02-04,112.27,112.86,110.8,110.8,8831794
CVX,2020-02-05,110.8,112.44,110.47,110.7,8617748
CVX,2020-02-06,110.7,111.27,109.32,109.52,5722197
CVX,2020-02-07,109.52,110.4,106.19,106.48,8989606
CVX,2020-02-10,106.48,107.22,104.58,104.98,6094270
CVX,2020-02-11,104.98,105.53,104.56,105.28,13141118
CVX,2020-02-12,105.28,107.42,104.49,107.2,15916738
CVX,2020-02-13,107.2,107.85,104.88,105.47,10764165
CVX,2020-02-14,105.47,105.9,103.69,104.02,13992438
CVX,2020-02-17,104.02,106.57,103.91,106.25,15475816
CVX,2020-02-18,106.25,108.4,105.89,108.39,7872100
CVX,2020-02-19,108.39,108.42,106.94,107.69,9244422
CVX,2020-02-20,107.69,109.59,106.77,109.58,11875877
CVX,2020-02-21,109.58,109.69,108.05,108.35,11751105
CVX,2020-02-24,108.35,109.17,108.16,108.62,12576106
CVX,2020-02-25,108.62,109.79,108.16,109.49,12601774
CVX,2020-02-26,109.49,109.7,106.65,107.4,10686065
CVX,2020-02-27,107.4,108.06,106.71,107.1,9742905
CVX,2020-02-28,107.1,108.04,107.01,107.65,13624808
CVX,2020-03-02,107.65,109.18,107.56,108.61,2241289
CVX,2020-03-03,108.61,110.87,108.3,110.75,10342134
CVX,2020-03-04,110.75,113.12,110.02,112.51,10587748
CVX,2020-03-05,112.51,112.92,112.04,112.09,13755942
CVX,2020-03-06,112.09,112.49,109.24,110.6,7758589
CVX,2020-03-09,110.6,113.1,110.22,112.87,11511436
CVX,2020-03-10,112.87,114.25,112.68,113.17,12024871
CVX,2020-03-11,113.17,115.33,113.12,114.88,6293982
CVX,2020-03-12,114.88,115.79,114.64,115.77,7279854
CVX,2020-03-13,115.77,117.89,114.72,117.43,17648090
CVX,2020-03-16,117.43,119.07,113.67,114.66,16455220
CVX,2020-03-17,114.66,116.42,114.25,115.8,9068262
CVX,2020-03-18,115.8,116.61,115.75,116.36,7571066
CVX,2020-03-19,116.36,116.54,113.4,113.72,10839069
CVX,2020-03-20,113.72,114.52,112.57,112.59,9845208
CVX,2020-03-23,112.59,112.61,111.26,111.94,14074548
CVX,2020-03-24,111.94,115.1,111.65,114.62,12779428
CVX,2020-03-25,114.62,116.46,111.99,112.12,14925671
CVX,2020-03-26,112.12,112.79,110.58,110.9,12082703
CVX,2020-03-27,110.9,111.15,108.7,109.07,10435818
CVX,2020-03-30,109.07,110.75,108.81,110.46,10544113
CVX,2020-03-31,110.46,113.04,110.36,112.3,10612647
CVX,2020-04-01,112.3,113.29,111.25,111.81,7789141
CVX,2020-04-02,111.81,113.59,111.27,113.23,6915667
CVX,2020-04-03,113.23,115.8,113.11,115.12,9406056
CVX,2020-04-06,115.12,115.3,114.31,114.98,10904308
CVX,2020-04-07,114.98,115.74,111.59,112.28,15285991
CVX,2020-04-08,112.28,112.3,111.38,111.86,14214632
CVX,2020-04-09,111.86,114.34,111.45,113.8,16630558
CVX,2020-04-10,113.8,116.45,113.72,115.78,6502551
CVX,2020-04-13,115.78,119.33,115.52,118.57,15742055
CVX,2020-04-14,118.57,118.81,116.06,116.34,9996223
CVX,2020-04-15,116.34,116.68,116.04,116.14,11852931
CVX,2020-04-16,116.14,117.83,115.51,117.43,8648181
CVX,2020-04-17,117.43,118.4,117.4,118.17,9982788
CVX,2020-04-20,118.17,118.86,115.67,116.65,8083880
CVX,2020-04-21,116.65,116.74,115.76,116.23,11575914
CVX,2020-04-22,116.23,118.88,115.95,118.16,14891964
CVX,2020-04-23,118.16,121.48,117.94,120.78,8981956
CVX,2020-04-24,120.78,124.71,120.05,123.6,10270931
CVX,2020-04-27,123.6,123.89,121.96,122.42,6143146
CVX,2020-04-28,122.42,124.95,121.98,124.22,15595063
CVX,2020-04-29,124.22,124.39,122.59,123.61,6512649
CVX,2020-04-30,123.61,124.35,123.5,124.26,12058071
CVX,2020-05-01,124.26,124.75,123.34,124.17,11376365
CVX,2020-05-04,124.17,125.14,122.29,122.99,12145680
CVX,2020-05-05,122.99,123.61,122.08,122.61,8605459
CVX,2020-05-06,122.61,123.23,120.55,121.68,8244440
CVX,2020-05-07,121.68,121.94,120.47,120.53,7414540
CVX,2020-05-08,120.53,121.33,119.98,120.6,16471571
CVX,2020-05-11,120.6,121.54,120.28,120.69,14407037
CVX,2020-05-12,120.69,122.04,120.58,121.82,11391655
CVX,2020-05-13,121.82,122.09,118.24,118.65,11209510
CVX,2020-05-14,118.65,118.97,117.99,118.22,9094608
CVX,2020-05-15,118.22,119.33,114.26,114.97,12949177
CVX,2020-05-18,114.97,115.42,113.32,113.44,15699433
CVX,2020-05-19,113.44,115.24,113.17,114.3,1261696
CVX,2020-05-20,114.3,116.22,113.89,115.62,11126304
CVX,2020-05-21,115.62,119.56,115.53,119.13,8133186
CVX,2020-05-22,119.13,120.34,118.44,120.17,7080812
CVX,2020-05-25,120.17,120.85,119.69,119.69,9020603
CVX,2020-05-26,119.69,120.03,118.84,119.58,11581422
CVX,2020-05-27,119.58,121.58,119.2,121.18,4773952
CVX,2020-05-28,121.18,121.42,121.0,121.16,12174431
CVX,2020-05-29,121.16,121.35,120.12,120.25,11172270
CVX,2020-06-01,120.25,120.97,119.93,120.74,8447673
CVX,2020-06-02,120.74,121.19,119.58,120.55,10482933
CVX,2020-06-03,120.55,122.84,119.58,122.72,13513143
